Zeevisserij,,,,,,,,
54,Langoestine staartje,407.000000,4220.000000,407.000000,4220.000000,-,-,-,-
55,Noordzeekrab,3161.000000,7802.000000,1304.000000,2592.000000,1857.000000,5208.000000,-,-
56,Zeekreeft,89.000000,682.000000,68.000000,516.000000,21.000000,168.000000,-,-
57,Andere schaaldieren,168.000000,146.000000,48.000000,46.000000,120.000000,100.000000,-,-
58,Schelpen,50619.000000,170234.000000,18547.000000,63422.000000,32072.000000,106812.000000,-,-
59,Inktvis,119059.000000,351012.000000,21263.000000,47278.000000,97796.000000,303736.000000,-,-
60,Wulk,5957.000000,6116.000000,2559.000000,3498.000000,3398.000000,2618.000000,-,-
61,Andere soorten,-,-,-,-,-,-,-,-
62,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,* Bron: Algemene Directie Statistiek - Statistics Belgium op basis van het departement Landbouw en visserij van de Vlaamse Overheid, AVKD,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA
