Zeevisserij,,,,,,,,
37,Doornhaai,-,-,-,-,-,-,-,-
38,Hondshaai,35677.000000,16074.000000,20096.000000,7332.000000,15581.000000,8742.000000,-,-
39,Zandhaai,20.000000,6.000000,-,-,20.000000,6.000000,-,-
40,Andere soorten,743.000000,1288.000000,458.000000,800.000000,280.000000,478.000000,5.000000,10.000000
41,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,Pelagische vis :,NA,NA,NA,NA,NA,NA,NA,NA
43,Totaal,1033.000000,916.000000,38.000000,92.000000,966.000000,792.000000,29.000000,32.000000
44,Horsmakereel,-,-,-,-,-,-,-,-
45,Haring,1004.000000,884.000000,38.000000,92.000000,966.000000,792.000000,-,-
46,Makreel,-,-,-,-,-,-,-,-
47,Sprot,29.000000,32.000000,-,-,-,-,29.000000,32.000000
48,Andere soorten,-,-,-,-,-,-,-,-
49,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,Schaal-en weekdieren :,NA,NA,NA,NA,NA,NA,NA,NA
51,Totaal,218293.000000,683918.000000,65456.000000,184994.000000,148983.000000,474428.000000,3854.000000,24494.000000
52,Garnaal,15489.000000,79788.000000,8272.000000,34820.000000,3364.000000,20476.000000,3853.000000,24492.000000
53,Langoestine geheel,2194.000000,15190.000000,276.000000,1936.000000,1918.000000,13252.000000,-,-
54,Langoestine staartje,552.000000,5216.000000,120.000000,1046.000000,432.000000,4170.000000,-,-
55,Noordzeekrab,5476.000000,15244.000000,1592.000000,4200.000000,3884.000000,11044.000000,-,-
56,Zeekreeft,113.000000,1194.000000,77.000000,692.000000,36.000000,502.000000,-,-
57,Andere schaaldieren,146.000000,212.000000,29.000000,44.000000,117.000000,168.000000,-,-
58,Schelpen,27130.000000,129368.000000,11238.000000,54696.000000,15892.000000,74672.000000,-,-
59,Inktvis,154150.000000,424558.000000,37095.000000,79488.000000,117054.000000,345068.000000,1.000000,2.000000
60,Wulk,13043.000000,13148.000000,6757.000000,8072.000000,6286.000000,5076.000000,-,-
61,Andere soorten,-,-,-,-,-,-,-,-
62,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,* Bron : Vlaamse Overheid - Departement Landbouw en Visserij,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA
