"Zeevisserij","","","","","","","",""
"19","Schar","24028.000000","21138.000000","9281.000000","7282.000000","14077.000000","13186.000000","670.000000","670.000000"
"20","Tong","141311.000000","1716784.000000","51263.000000","588030.000000","88935.000000","1112390.000000","1113.000000","16364.000000"
"21","Tarbot","38640.000000","410554.000000","15428.000000","156034.000000","23179.000000","254292.000000","33.000000","226.000000"
"22","Griet","25375.000000","176090.000000","9242.000000","60766.000000","16132.000000","115312.000000","1.000000","10.000000"
"23","Tongschar","61265.000000","329134.000000","15766.000000","82798.000000","45499.000000","246338.000000","-","-"
"24","Schartong","40265.000000","87576.000000","6167.000000","12098.000000","34098.000000","75478.000000","-","-"
"25","Heilbot","44.000000","534.000000","4.000000","54.000000","40.000000","480.000000","-","-"
"26","Hondstong","8337.000000","16112.000000","656.000000","1064.000000","7681.000000","15048.000000","-","-"
"27","Rog","109615.000000","240710.000000","15034.000000","35510.000000","94581.000000","205200.000000","-","-"
"28","Rode poon","23507.000000","33732.000000","10107.000000","13542.000000","13389.000000","20190.000000","11.000000","2.000000"
"29","Grauwe poon","4682.000000","1680.000000","944.000000","266.000000","3738.000000","1414.000000","-","-"
"30","Engelse poon","2817.000000","2518.000000","1207.000000","960.000000","1610.000000","1560.000000","-","-"
"31","Zeewolf","3945.000000","13548.000000","764.000000","2372.000000","3181.000000","11176.000000","-","-"
"32","Zeeduivel","30960.000000","364280.000000","5537.000000","60516.000000","25423.000000","303764.000000","-","-"
"33","Kongeraal","1706.000000","1974.000000","308.000000","358.000000","1398.000000","1616.000000","-","-"
"34","Roodbaars","-","-","-","-","-","-","-","-"
"35","Mul","24150.000000","69172.000000","9359.000000","29182.000000","14791.000000","39990.000000","-","-"
"36","Zeebaars","1292.000000","15876.000000","303.000000","4218.000000","975.000000","11468.000000","14.000000","190.000000"
"37","Doornhaai","-","-","-","-","-","-","-","-"
"38","Hondshaai","41370.000000","22632.000000","10898.000000","6860.000000","30470.000000","15770.000000","2.000000","2.000000"
"39","Zandhaai","1178.000000","718.000000","762.000000","556.000000","270.000000","122.000000","146.000000","42.000000"
"40","Andere soorten","1049.000000","1812.000000","798.000000","1548.000000","200.000000","220.000000","51.000000","44.000000"
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Pelagische vis :",NA,NA,NA,NA,NA,NA,NA,NA
"43","Totaal","12056.000000","11062.000000","4837.000000","6080.000000","7219.000000","4978.000000","-","-"
"44","Horsmakereel","6963.000000","2702.000000","2031.000000","1022.000000","4932.000000","1680.000000","-","-"
"45","Haring","14.000000","38.000000","5.000000","8.000000","9.000000","28.000000","-","-"
"46","Makreel","5079.000000","8322.000000","2801.000000","5050.000000","2278.000000","3270.000000","-","-"
"47","Sprot","-","-","-","-","-","-","-","-"
"48","Andere soorten","-","-","-","-","-","-","-","-"
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Schaal-en weekdieren :",NA,NA,NA,NA,NA,NA,NA,NA
"51","Totaal","216815.000000","720750.000000","139387.000000","495096.000000","62511.000000","150978.000000","14917.000000","74678.000000"
"52","Garnaal","90380.000000","353936.000000","71013.000000","248264.000000","4450.000000","30994.000000","14917.000000","74678.000000"
"53","Langoestine geheel","13184.000000","91984.000000","11895.000000","87506.000000","1289.000000","4478.000000","-","-"
"54","Langoestine staartje","1835.000000","14216.000000","1201.000000","9980.000000","634.000000","4236.000000","-","-"
"55","Noordzeekrab","26406.000000","18542.000000","4698.000000","4222.000000","21708.000000","14320.000000","-","-"
"56","Zeekreeft","289.000000","2610.000000","188.000000","1384.000000","101.000000","1228.000000","-","-"
"57","Andere schaaldieren","96.000000","68.000000","1.000000","2.000000","95.000000","66.000000","-","-"
"58","Schelpen","6923.000000","25846.000000","4134.000000","16040.000000","2789.000000","9806.000000","-","-"
"59","Inktvis","75158.000000","210144.000000","45242.000000","125866.000000","29916.000000","84278.000000","-","-"
"60","Wulk","2544.000000","3404.000000","1015.000000","1832.000000","1529.000000","1572.000000","-","-"
"61","Andere soorten","-","-","-","-","-","-","-","-"
"62",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","* Bron: Algemene Directie Statistiek - Statistics Belgium op basis van het departement Landbouw en visserij van de Vlaamse Overheid, AVKD",NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA
