"Zeevisserij","","","","","","","",""
"19","Schar","53645.000000","25128.000000","24983.000000","11466.000000","27670.000000","13008.000000","992.000000","654.000000"
"20","Tong","296518.000000","3064618.000000","132816.000000","1300812.000000","162383.000000","1750356.000000","1319.000000","13450.000000"
"21","Tarbot","18697.000000","225468.000000","8707.000000","101662.000000","9983.000000","123740.000000","7.000000","66.000000"
"22","Griet","27471.000000","195786.000000","12979.000000","88478.000000","14456.000000","107080.000000","36.000000","228.000000"
"23","Tongschar","47963.000000","176232.000000","21552.000000","77504.000000","26411.000000","98728.000000","-","-"
"24","Schartong","27674.000000","31062.000000","6705.000000","7256.000000","20969.000000","23806.000000","-","-"
"25","Heilbot","-","-","-","-","-","-","-","-"
"26","Hondstong","6866.000000","11780.000000","2251.000000","3874.000000","4615.000000","7904.000000","-","-"
"27","Rog","84901.000000","240004.000000","29243.000000","86366.000000","55658.000000","153638.000000","-","-"
"28","Rode poon","71929.000000","103886.000000","31891.000000","48218.000000","40038.000000","55668.000000","-","-"
"29","Grauwe poon","1370.000000","646.000000","709.000000","298.000000","661.000000","346.000000","-","-"
"30","Engelse poon","52417.000000","42054.000000","19957.000000","16454.000000","32460.000000","25598.000000","-","-"
"31","Zeewolf","-","-","-","-","-","-","-","-"
"32","Zeeduivel","29337.000000","326390.000000","8955.000000","93956.000000","20382.000000","232434.000000","-","-"
"33","Kongeraal","3152.000000","4090.000000","1076.000000","1486.000000","2076.000000","2602.000000","-","-"
"34","Roodbaars","-","-","-","-","-","-","-","-"
"35","Mul","4518.000000","33686.000000","2092.000000","17192.000000","2426.000000","16494.000000","-","-"
"36","Zeebaars","3125.000000","27918.000000","1479.000000","13282.000000","1646.000000","14638.000000","-","-"
"37","Doornhaai","18.000000","22.000000","18.000000","22.000000","-","-","-","-"
"38","Hondshaai","43778.000000","28396.000000","23087.000000","13338.000000","20689.000000","15058.000000","2.000000","2.000000"
"39","Zandhaai","133.000000","100.000000","67.000000","54.000000","66.000000","46.000000","-","-"
"40","Andere soorten","10938.000000","52894.000000","4199.000000","19340.000000","6524.000000","33412.000000","215.000000","142.000000"
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Pelagische vis :",NA,NA,NA,NA,NA,NA,NA,NA
"43","Totaal","9382.000000","12306.000000","3879.000000","6288.000000","5503.000000","6020.000000","-","-"
"44","Horsmakereel","2311.000000","1554.000000","907.000000","864.000000","1404.000000","692.000000","-","-"
"45","Haring","3553.000000","2278.000000","1551.000000","1186.000000","2002.000000","1092.000000","-","-"
"46","Makreel","-","-","-","-","-","-","-","-"
"47","Sprot","-","-","-","-","-","-","-","-"
"48","Andere soorten","3518.000000","8474.000000","1421.000000","4238.000000","2097.000000","4236.000000","-","-"
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Schaal-en weekdieren :",NA,NA,NA,NA,NA,NA,NA,NA
"51","Totaal","139463.000000","360520.000000","56233.000000","159550.000000","75724.000000","145488.000000","7506.000000","55488.000000"
"52","Garnaal","12714.000000","94810.000000","5208.000000","39322.000000","-","-","7506.000000","55488.000000"
"53","Langoestine geheel","624.000000","4426.000000","592.000000","4180.000000","32.000000","246.000000","-","-"
"54","Langoestine staartje","125.000000","1498.000000","85.000000","998.000000","40.000000","500.000000","-","-"
"55","Noordzeekrab","2086.000000","9170.000000","1101.000000","3780.000000","985.000000","5392.000000","-","-"
"56","Zeekreeft","45.000000","412.000000","28.000000","248.000000","17.000000","166.000000","-","-"
"57","Andere schaaldieren","596.000000","854.000000","184.000000","178.000000","412.000000","676.000000","-","-"
"58","Schelpen","69526.000000","125600.000000","31723.000000","58354.000000","37803.000000","67246.000000","-","-"
"59","Inktvis","44037.000000","116098.000000","12770.000000","48452.000000","31267.000000","67646.000000","-","-"
"60","Wulk","9710.000000","7652.000000","4542.000000","4038.000000","5168.000000","3616.000000","-","-"
"61","Andere soorten","-","-","-","-","-","-","-","-"
"62",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","* Bron : Vlaamse Overheid - Departement Landbouw en Visserij",NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA
