Zeevisserij,,,,,,,,
1,Hoeveelheid en waarde van de vis in België aangevoerd  en verkocht,NA,NA,NA,NA,NA,NA,NA,NA
2,Verdeling volgens de aanvoerhavens en de vissoorten - Maart 2016,NA,NA,NA,NA,NA,NA,NA,NA
3,Vissoorten,Totaal van de havens,NA,Oostende,NA,Zeebrugge,NA,Nieuwpoort,NA
4,NA,Totale hoeveelheid kg,Totale waarde EUR,Totale hoeveelheid kg,Totale waarde EUR,Totale hoeveelheid kg,Totale waarde EUR,Totale hoeveelheid kg,Totale waarde EUR
5,Algemeen totaal,1562423.000000,6535898.000000,614018.000000,2347438.000000,944203.000000,4165558.000000,4202.000000,22920.000000
6,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Bodemvissen :,NA,NA,NA,NA,NA,NA,NA,NA
8,Totaal,1273467.000000,5526326.000000,530298.000000,1988140.000000,739806.000000,3525026.000000,3363.000000,13174.000000
9,Schelvis,7687.000000,16088.000000,2624.000000,5430.000000,5063.000000,10658.000000,-,-
10,Kabeljauw,28636.000000,90756.000000,14238.000000,46996.000000,14112.000000,42762.000000,286.000000,998.000000
11,Koolvis,113.000000,242.000000,50.000000,116.000000,63.000000,128.000000,-,-
12,Wijting,56346.000000,49204.000000,29507.000000,22526.000000,26820.000000,26670.000000,19.000000,10.000000
13,Pollak,9969.000000,29940.000000,2748.000000,8558.000000,7221.000000,21384.000000,-,-
14,Leng,5544.000000,12602.000000,892.000000,2234.000000,4652.000000,10368.000000,-,-
15,Heek,866.000000,2520.000000,142.000000,406.000000,724.000000,2114.000000,-,-
16,Steenbolk,58631.000000,36080.000000,19775.000000,8318.000000,38856.000000,27762.000000,-,-
17,Schol,241490.000000,386454.000000,152002.000000,234870.000000,88315.000000,150416.000000,1173.000000,1170.000000
18,Bot,44165.000000,32118.000000,37576.000000,28106.000000,6152.000000,3818.000000,437.000000,196.000000
19,Schar,40933.000000,26618.000000,20658.000000,12818.000000,19824.000000,13332.000000,451.000000,468.000000
20,Tong,299838.000000,3275940.000000,100419.000000,1044452.000000,198454.000000,2221446.000000,965.000000,10042.000000
21,Tarbot,24067.000000,264550.000000,14104.000000,153046.000000,9955.000000,111412.000000,8.000000,94.000000
22,Griet,31326.000000,200034.000000,12156.000000,77528.000000,19157.000000,122422.000000,13.000000,86.000000
23,Tongschar,39348.000000,227990.000000,11566.000000,64632.000000,27782.000000,163360.000000,-,-
24,Schartong,12190.000000,21708.000000,1541.000000,3684.000000,10649.000000,18022.000000,-,-
25,Heilbot,38.000000,558.000000,38.000000,558.000000,-,-,-,-
26,Hondstong,7536.000000,16602.000000,1019.000000,2656.000000,6517.000000,13946.000000,-,-
27,Rog,45452.000000,159244.000000,21544.000000,76944.000000,23905.000000,82292.000000,3.000000,6.000000
28,Rode poon,166856.000000,173170.000000,53308.000000,77300.000000,113548.000000,95870.000000,-,-
29,Grauwe poon,1545.000000,340.000000,828.000000,182.000000,717.000000,158.000000,-,-
30,Engelse poon,58010.000000,28580.000000,6880.000000,3474.000000,51130.000000,25106.000000,-,-
31,Zeewolf,3.000000,10.000000,3.000000,10.000000,-,-,-,-
32,Zeeduivel,29850.000000,328052.000000,4735.000000,48834.000000,25115.000000,279220.000000,-,-
33,Kongeraal,5771.000000,5144.000000,928.000000,726.000000,4843.000000,4418.000000,-,-
34,Roodbaars,-,-,-,-,-,-,-,-
35,Mul,12801.000000,59722.000000,5576.000000,33716.000000,7225.000000,26004.000000,-,-
