"Zeevisserij","","","","","","","",""
"30","Zeewolf","2264.000000","10068.000000","19.000000","56.000000","2245.000000","10012.000000","-","-"
"31","Zeeduivel","33884.000000","344112.000000","10245.000000","98548.000000","23639.000000","245564.000000","-","-"
"32","Kongeraal","3024.000000","4758.000000","676.000000","1100.000000","2348.000000","3658.000000","-","-"
"33","Roodbaars","-","-","-","-","-","-","-","-"
"34","Mul","3471.000000","20872.000000","2886.000000","18490.000000","585.000000","2384.000000","-","-"
"35","Zeebaars","6187.000000","52778.000000","2279.000000","18928.000000","3229.000000","28346.000000","679.000000","5504.000000"
"36","Doornhaai","-","-","-","-","-","-","-","-"
"37","Hondshaai","43261.000000","17112.000000","20615.000000","8726.000000","22618.000000","8368.000000","28.000000","20.000000"
"38","Zandhaai","124.000000","80.000000","52.000000","44.000000","72.000000","36.000000","-","-"
"39","Andere soorten","17535.000000","66402.000000","8031.000000","30398.000000","9447.000000","35828.000000","57.000000","176.000000"
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Pelagische vis :",NA,NA,NA,NA,NA,NA,NA,NA
"42","Totaal","5297.000000","16152.000000","3192.000000","6786.000000","2099.000000","9358.000000","6.000000","8.000000"
"43","Horsmakereel","1799.000000","806.000000","1793.000000","802.000000","6.000000","4.000000","-","-"
"44","Haring","389.000000","414.000000","132.000000","172.000000","251.000000","234.000000","6.000000","8.000000"
"45","Makreel","51.000000","150.000000","51.000000","150.000000","-","-","-","-"
"46","Sprot","-","-","-","-","-","-","-","-"
"47","Andere soorten","3058.000000","14782.000000","1216.000000","5662.000000","1842.000000","9120.000000","-","-"
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Schaal-en weekdieren :",NA,NA,NA,NA,NA,NA,NA,NA
"50","Totaal","244530.000000","554464.000000","118633.000000","296060.000000","122080.000000","239982.000000","3817.000000","18418.000000"
"51","Garnaal","38835.000000","157632.000000","28451.000000","105354.000000","6567.000000","33858.000000","3817.000000","18418.000000"
"52","Langoestine geheel","5447.000000","33090.000000","5335.000000","32772.000000","112.000000","318.000000","-","-"
"53","Langoestine staartje","235.000000","1988.000000","209.000000","1810.000000","26.000000","176.000000","-","-"
"54","Noordzeekrab","14719.000000","14452.000000","3873.000000","4890.000000","10846.000000","9562.000000","-","-"
"55","Zeekreeft","75.000000","656.000000","50.000000","434.000000","25.000000","222.000000","-","-"
"56","Andere schaaldieren","253.000000","314.000000","80.000000","100.000000","173.000000","214.000000","-","-"
"57","Schelpen","22300.000000","69410.000000","8292.000000","28176.000000","14008.000000","41234.000000","-","-"
"58","Inktvis","155184.000000","271706.000000","69192.000000","119848.000000","85992.000000","151858.000000","-","-"
"59","Wulk","7482.000000","5216.000000","3151.000000","2676.000000","4331.000000","2540.000000","-","-"
"60","Andere soorten","-","-","-","-","-","-","-","-"
"61",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","* Bron : Vlaamse Overheid - Departement Landbouw en Visserij",NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,NA,NA,NA,NA,NA,NA,NA
