"Zeevisserij","","","","","","","",""
"44","Horsmakereel","10931.000000","3956.000000","10908.000000","3934.000000","23.000000","22.000000","-","-"
"45","Haring","1491.000000","564.000000","225.000000","168.000000","1266.000000","396.000000","-","-"
"46","Makreel","5.000000","10.000000","-","-","3.000000","6.000000","2.000000","4.000000"
"47","Sprot","-","-","-","-","-","-","-","-"
"48","Andere soorten","3509.000000","22312.000000","1836.000000","12900.000000","1670.000000","9382.000000","3.000000","30.000000"
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Schaal-en weekdieren :",NA,NA,NA,NA,NA,NA,NA,NA
"51","Totaal","155905.000000","307574.000000","45644.000000","107178.000000","105440.000000","159870.000000","4821.000000","40528.000000"
"52","Garnaal","11181.000000","81498.000000","5173.000000","32256.000000","1281.000000","9360.000000","4727.000000","39882.000000"
"53","Langoestine geheel","1544.000000","11348.000000","1310.000000","9860.000000","234.000000","1490.000000","-","-"
"54","Langoestine staartje","230.000000","3384.000000","165.000000","2436.000000","65.000000","948.000000","-","-"
"55","Noordzeekrab","2176.000000","12080.000000","675.000000","3570.000000","1501.000000","8508.000000","-","-"
"56","Zeekreeft","42.000000","434.000000","34.000000","360.000000","8.000000","74.000000","-","-"
"57","Andere schaaldieren","321.000000","398.000000","19.000000","36.000000","302.000000","364.000000","-","-"
"58","Schelpen","100063.000000","126286.000000","27820.000000","38692.000000","72243.000000","87594.000000","-","-"
"59","Inktvis","35410.000000","67688.000000","8152.000000","17494.000000","27164.000000","49548.000000","94.000000","646.000000"
"60","Wulk","4938.000000","4458.000000","2296.000000","2474.000000","2642.000000","1984.000000","-","-"
"61","Andere soorten","-","-","-","-","-","-","-","-"
"62",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","* Bron : Vlaamse Overheid - Departement Landbouw en Visserij",NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA
